Vernier Format 2
DFA_CONSTANTE_19.11_PRE.cmbl 19/11/2024 17:27:30 .
Latest
Time	Force 1	Force 2	Forca Total	Alvo
0.97	2.34187446162	7.22199086682	9.56386532844	18.9
0.98	2.34187446162	7.00732855708	9.3492030187	18.9
0.99	2.34187446162	7.22199086682	9.56386532844	18.9
1	2.34187446162	7.22199086682	9.56386532844	18.9
1.01	2.34187446162	7.22199086682	9.56386532844	18.9
1.02	2.34187446162	7.22199086682	9.56386532844	18.9
1.03	2.34187446162	7.22199086682	9.56386532844	18.9
1.04	2.34187446162	7.22199086682	9.56386532844	18.9
1.05	2.34187446162	7.00732855708	9.3492030187	18.9
1.06	2.34187446162	7.22199086682	9.56386532844	18.9
1.07	2.34187446162	7.22199086682	9.56386532844	18.9
1.08	2.34187446162	7.22199086682	9.56386532844	18.9
1.09	2.34187446162	7.22199086682	9.56386532844	18.9
1.1	2.34187446162	7.22199086682	9.56386532844	18.9
1.11	2.34187446162	7.22199086682	9.56386532844	18.9
1.12	2.34187446162	7.22199086682	9.56386532844	18.9
1.13	2.34187446162	7.22199086682	9.56386532844	18.9
1.14	2.34187446162	7.22199086682	9.56386532844	18.9
1.15	2.34187446162	7.22199086682	9.56386532844	18.9
1.16	2.34187446162	7.22199086682	9.56386532844	18.9
1.17	2.55598872527	7.43665317656	9.99264190183	18.9
1.18	2.55598872527	7.43665317656	9.99264190183	18.9
1.19	2.55598872527	7.43665317656	9.99264190183	18.9
1.2	2.55598872527	7.43665317656	9.99264190183	18.9
1.21	2.55598872527	7.65131548629	10.2073042116	18.9
1.22	2.55598872527	7.43665317656	9.99264190183	18.9
1.23	2.55598872527	7.65131548629	10.2073042116	18.9
1.24	2.77010298893	7.86597779603	10.636080785	18.9
1.25	2.55598872527	7.65131548629	10.2073042116	18.9
1.26	2.77010298893	7.65131548629	10.4214184752	18.9
1.27	2.55598872527	7.65131548629	10.2073042116	18.9
1.28	2.55598872527	7.65131548629	10.2073042116	18.9
1.29	2.55598872527	7.65131548629	10.2073042116	18.9
1.3	2.55598872527	7.65131548629	10.2073042116	18.9
1.31	2.55598872527	7.43665317656	9.99264190183	18.9
1.32	2.55598872527	7.43665317656	9.99264190183	18.9
1.33	2.55598872527	7.43665317656	9.99264190183	18.9
1.34	2.55598872527	7.43665317656	9.99264190183	18.9
1.35	2.34187446162	7.43665317656	9.77852763818	18.9
1.36	2.34187446162	7.22199086682	9.56386532844	18.9
1.37	2.34187446162	7.22199086682	9.56386532844	18.9
1.38	2.34187446162	7.43665317656	9.77852763818	18.9
1.39	2.34187446162	7.43665317656	9.77852763818	18.9
1.4	2.34187446162	7.43665317656	9.77852763818	18.9
1.41	2.34187446162	7.43665317656	9.77852763818	18.9
1.42	2.34187446162	7.22199086682	9.56386532844	18.9
1.43	2.34187446162	7.22199086682	9.56386532844	18.9
1.44	2.34187446162	7.43665317656	9.77852763818	18.9
1.45	2.34187446162	7.43665317656	9.77852763818	18.9
1.46	2.34187446162	7.43665317656	9.77852763818	18.9
1.47	2.34187446162	7.22199086682	9.56386532844	18.9
1.48	2.34187446162	7.43665317656	9.77852763818	18.9
1.49	2.34187446162	7.43665317656	9.77852763818	18.9
1.5	2.55598872527	7.22199086682	9.77797959209	18.9
1.51	2.55598872527	7.43665317656	9.99264190183	18.9
1.52	2.55598872527	7.43665317656	9.99264190183	18.9
1.53	2.55598872527	7.43665317656	9.99264190183	18.9
1.54	2.77010298893	7.65131548629	10.4214184752	18.9
1.55	2.98421725258	7.86597779603	10.8501950486	18.9
1.56	3.41244577989	8.08064010576	11.4930858857	18.9
1.57	3.82729216572	8.50996472524	12.337256891	18.9
1.58	4.04140642937	8.92587295035	12.9672793797	18.9
1.59	4.68374922033	9.35519756982	14.0389467902	18.9
1.6	5.11197774764	9.78452218929	14.8964999369	18.9
1.61	5.54020627495	10.2138468088	15.7540530837	18.9
1.62	5.74093839712	10.6431714282	16.3841098254	18.9
1.63	5.74093839712	10.857833738	16.5987721351	18.9
1.64	5.74093839712	11.0590796534	16.8000180505	18.9
1.65	5.74093839712	11.2737419631	17.0146803602	18.9
1.66	5.74093839712	11.4884042728	17.2293426699	18.9
1.67	5.74093839712	11.7030665826	17.4440049797	18.9
1.68	5.54020627495	12.132391202	17.672597477	18.9
1.69	5.54020627495	12.3470535118	17.8872597867	18.9
1.7	5.3260920113	12.3470535118	17.6731455231	18.9
1.71	5.3260920113	12.5617158215	17.8878078328	18.9
1.72	5.3260920113	12.5617158215	17.8878078328	18.9
1.73	5.3260920113	12.5617158215	17.8878078328	18.9
1.74	5.3260920113	12.5617158215	17.8878078328	18.9
1.75	5.3260920113	12.7763781312	18.1024701425	18.9
1.76	5.3260920113	12.7763781312	18.1024701425	18.9
1.77	5.3260920113	12.5617158215	17.8878078328	18.9
1.78	5.3260920113	12.5617158215	17.8878078328	18.9
1.79	5.3260920113	12.5617158215	17.8878078328	18.9
1.8	5.3260920113	12.3470535118	17.6731455231	18.9
1.81	5.11197774764	12.3470535118	17.4590312594	18.9
1.82	5.3260920113	12.132391202	17.4584832133	18.9
1.83	5.11197774764	12.132391202	17.2443689497	18.9
1.84	5.11197774764	12.132391202	17.2443689497	18.9
1.85	5.11197774764	12.132391202	17.2443689497	18.9
1.86	5.11197774764	12.132391202	17.2443689497	18.9
1.87	5.11197774764	12.132391202	17.2443689497	18.9
1.88	5.11197774764	11.9177288923	17.0297066399	18.9
1.89	5.11197774764	11.9177288923	17.0297066399	18.9
1.9	5.11197774764	11.7030665826	16.8150443302	18.9
1.91	4.89786348399	11.4884042728	16.3862677568	18.9
1.92	4.89786348399	11.4884042728	16.3862677568	18.9
1.93	4.89786348399	11.2737419631	16.1716054471	18.9
1.94	4.89786348399	11.2737419631	16.1716054471	18.9
1.95	4.68374922033	11.0590796534	15.7428288737	18.9
1.96	4.68374922033	10.857833738	15.5415829583	18.9
1.97	4.46963495668	10.6431714282	15.1128063849	18.9
1.98	4.25552069303	10.2138468088	14.4693675018	18.9
1.99	4.25552069303	10.2138468088	14.4693675018	18.9
2	4.25552069303	10.2138468088	14.4693675018	18.9
2.01	4.04140642937	10.2138468088	14.2552532381	18.9
2.02	4.04140642937	9.99918449903	14.0405909284	18.9
2.03	4.04140642937	9.99918449903	14.0405909284	18.9
2.04	3.82729216572	9.99918449903	13.8264766647	18.9
2.05	3.82729216572	9.78452218929	13.611814355	18.9
2.06	3.82729216572	9.78452218929	13.611814355	18.9
2.07	3.82729216572	9.78452218929	13.611814355	18.9
2.08	3.62656004354	9.56985987956	13.1964199231	18.9
2.09	3.62656004354	9.56985987956	13.1964199231	18.9
2.1	3.62656004354	9.56985987956	13.1964199231	18.9
2.11	3.62656004354	9.56985987956	13.1964199231	18.9
2.12	3.62656004354	9.56985987956	13.1964199231	18.9
2.13	3.62656004354	9.56985987956	13.1964199231	18.9
2.14	3.62656004354	9.56985987956	13.1964199231	18.9
2.15	3.62656004354	9.56985987956	13.1964199231	18.9
2.16	3.62656004354	9.56985987956	13.1964199231	18.9
2.17	3.62656004354	9.56985987956	13.1964199231	18.9
2.18	3.82729216572	9.78452218929	13.611814355	18.9
2.19	3.82729216572	9.78452218929	13.611814355	18.9
2.2	3.82729216572	9.78452218929	13.611814355	18.9
2.21	3.82729216572	9.78452218929	13.611814355	18.9
2.22	3.82729216572	9.78452218929	13.611814355	18.9
2.23	4.04140642937	9.78452218929	13.8259286187	18.9
2.24	4.04140642937	9.78452218929	13.8259286187	18.9
2.25	4.04140642937	9.78452218929	13.8259286187	18.9
2.26	4.04140642937	9.78452218929	13.8259286187	18.9
2.27	4.04140642937	9.78452218929	13.8259286187	18.9
2.28	4.04140642937	9.78452218929	13.8259286187	18.9
2.29	4.04140642937	9.78452218929	13.8259286187	18.9
2.3	4.04140642937	9.78452218929	13.8259286187	18.9
2.31	4.04140642937	9.78452218929	13.8259286187	18.9
2.32	4.25552069303	9.78452218929	14.0400428823	18.9
2.33	4.04140642937	9.78452218929	13.8259286187	18.9
2.34	4.25552069303	9.99918449903	14.2547051921	18.9
2.35	4.25552069303	9.99918449903	14.2547051921	18.9
2.36	4.25552069303	9.99918449903	14.2547051921	18.9
2.37	4.25552069303	9.99918449903	14.2547051921	18.9
2.38	4.25552069303	9.99918449903	14.2547051921	18.9
2.39	4.25552069303	9.99918449903	14.2547051921	18.9
2.4	4.46963495668	10.2138468088	14.6834817654	18.9
2.41	4.68374922033	10.2138468088	14.8975960291	18.9
2.42	4.68374922033	10.2138468088	14.8975960291	18.9
2.43	4.89786348399	10.2138468088	15.1117102928	18.9
2.44	4.89786348399	10.4285091185	15.3263726025	18.9
2.45	4.89786348399	10.4285091185	15.3263726025	18.9
2.46	5.11197774764	10.6431714282	15.7551491759	18.9
2.47	5.11197774764	10.857833738	15.9698114856	18.9
2.48	5.11197774764	10.857833738	15.9698114856	18.9
2.49	5.3260920113	11.0590796534	16.3851716646	18.9
2.5	5.3260920113	10.857833738	16.1839257493	18.9
2.51	5.3260920113	11.2737419631	16.5998339744	18.9
2.52	5.3260920113	11.2737419631	16.5998339744	18.9
2.53	5.3260920113	11.2737419631	16.5998339744	18.9
2.54	5.54020627495	11.2737419631	16.813948238	18.9
2.55	5.54020627495	11.4884042728	17.0286105478	18.9
2.56	5.54020627495	11.7030665826	17.2432728575	18.9
2.57	5.74093839712	11.7030665826	17.4440049797	18.9
2.58	5.74093839712	12.132391202	17.8733295992	18.9
2.59	5.74093839712	12.132391202	17.8733295992	18.9
2.6	5.74093839712	12.132391202	17.8733295992	18.9
2.61	5.74093839712	12.132391202	17.8733295992	18.9
2.62	5.95505266078	12.132391202	18.0874438628	18.9
2.63	5.95505266078	12.3470535118	18.3021061725	18.9
2.64	6.16916692443	12.3470535118	18.5162204362	18.9
2.65	6.16916692443	12.132391202	18.3015581265	18.9
2.66	6.38328118809	12.132391202	18.5156723901	18.9
2.67	6.38328118809	12.132391202	18.5156723901	18.9
2.68	6.38328118809	12.132391202	18.5156723901	18.9
2.69	6.38328118809	12.3470535118	18.7303346999	18.9
2.7	6.38328118809	12.3470535118	18.7303346999	18.9
2.71	6.16916692443	12.132391202	18.3015581265	18.9
2.72	5.95505266078	12.132391202	18.0874438628	18.9
2.73	5.95505266078	12.132391202	18.0874438628	18.9
2.74	5.95505266078	12.132391202	18.0874438628	18.9
2.75	5.95505266078	12.132391202	18.0874438628	18.9
2.76	5.74093839712	12.132391202	17.8733295992	18.9
2.77	5.74093839712	12.132391202	17.8733295992	18.9
2.78	5.74093839712	12.132391202	17.8733295992	18.9
2.79	5.74093839712	12.132391202	17.8733295992	18.9
2.8	5.74093839712	12.132391202	17.8733295992	18.9
2.81	5.74093839712	12.132391202	17.8733295992	18.9
2.82	5.74093839712	12.132391202	17.8733295992	18.9
2.83	5.74093839712	12.132391202	17.8733295992	18.9
2.84	5.74093839712	12.3470535118	18.0879919089	18.9
2.85	5.74093839712	12.3470535118	18.0879919089	18.9
2.86	5.74093839712	12.3470535118	18.0879919089	18.9
2.87	5.74093839712	12.132391202	17.8733295992	18.9
2.88	5.74093839712	12.132391202	17.8733295992	18.9
2.89	5.74093839712	12.132391202	17.8733295992	18.9
2.9	5.54020627495	12.132391202	17.672597477	18.9
2.91	5.54020627495	12.132391202	17.672597477	18.9
2.92	5.54020627495	11.9177288923	17.4579351672	18.9
2.93	5.54020627495	12.132391202	17.672597477	18.9
2.94	5.54020627495	12.132391202	17.672597477	18.9
2.95	5.54020627495	11.9177288923	17.4579351672	18.9
2.96	5.74093839712	11.9177288923	17.6586672894	18.9
2.97	5.54020627495	11.9177288923	17.4579351672	18.9
2.98	5.54020627495	11.9177288923	17.4579351672	18.9
2.99	5.54020627495	11.9177288923	17.4579351672	18.9
3	5.54020627495	12.132391202	17.672597477	18.9
3.01	5.54020627495	11.9177288923	17.4579351672	18.9
3.02	5.54020627495	11.9177288923	17.4579351672	18.9
3.03	5.74093839712	12.132391202	17.8733295992	18.9
3.04	5.74093839712	12.132391202	17.8733295992	18.9
3.05	5.74093839712	12.132391202	17.8733295992	18.9
3.06	5.74093839712	11.9177288923	17.6586672894	18.9
3.07	5.54020627495	12.132391202	17.672597477	18.9
3.08	5.74093839712	12.132391202	17.8733295992	18.9
3.09	5.74093839712	11.9177288923	17.6586672894	18.9
3.1	5.74093839712	11.9177288923	17.6586672894	18.9
3.11	5.54020627495	11.9177288923	17.4579351672	18.9
3.12	5.54020627495	11.9177288923	17.4579351672	18.9
3.13	5.74093839712	11.7030665826	17.4440049797	18.9
3.14	5.54020627495	11.9177288923	17.4579351672	18.9
3.15	5.54020627495	11.9177288923	17.4579351672	18.9
3.16	5.54020627495	11.9177288923	17.4579351672	18.9
3.17	5.54020627495	11.9177288923	17.4579351672	18.9
3.18	5.54020627495	11.9177288923	17.4579351672	18.9
3.19	5.74093839712	11.9177288923	17.6586672894	18.9
3.2	5.74093839712	11.7030665826	17.4440049797	18.9
3.21	5.74093839712	11.9177288923	17.6586672894	18.9
3.22	5.74093839712	11.9177288923	17.6586672894	18.9
3.23	5.74093839712	11.9177288923	17.6586672894	18.9
3.24	5.74093839712	11.9177288923	17.6586672894	18.9
3.25	5.74093839712	11.9177288923	17.6586672894	18.9
3.26	5.74093839712	11.9177288923	17.6586672894	18.9
3.27	5.74093839712	11.9177288923	17.6586672894	18.9
3.28	5.74093839712	11.9177288923	17.6586672894	18.9
3.29	5.74093839712	12.132391202	17.8733295992	18.9
3.3	5.74093839712	12.132391202	17.8733295992	18.9
3.31	5.74093839712	12.132391202	17.8733295992	18.9
3.32	5.95505266078	12.132391202	18.0874438628	18.9
3.33	5.74093839712	12.132391202	17.8733295992	18.9
3.34	5.95505266078	12.132391202	18.0874438628	18.9
3.35	5.95505266078	12.132391202	18.0874438628	18.9
3.36	5.95505266078	12.132391202	18.0874438628	18.9
3.37	5.95505266078	12.132391202	18.0874438628	18.9
3.38	5.95505266078	12.132391202	18.0874438628	18.9
3.39	6.16916692443	12.132391202	18.3015581265	18.9
3.4	6.16916692443	12.132391202	18.3015581265	18.9
3.41	6.16916692443	12.132391202	18.3015581265	18.9
3.42	6.16916692443	12.132391202	18.3015581265	18.9
3.43	6.16916692443	12.132391202	18.3015581265	18.9
3.44	6.16916692443	12.132391202	18.3015581265	18.9
3.45	6.16916692443	12.3470535118	18.5162204362	18.9
3.46	6.16916692443	12.3470535118	18.5162204362	18.9
3.47	6.16916692443	12.132391202	18.3015581265	18.9
3.48	6.16916692443	12.132391202	18.3015581265	18.9
3.49	5.95505266078	12.132391202	18.0874438628	18.9
3.5	6.16916692443	12.132391202	18.3015581265	18.9
3.51	6.16916692443	12.132391202	18.3015581265	18.9
3.52	6.16916692443	12.132391202	18.3015581265	18.9
3.53	5.95505266078	12.132391202	18.0874438628	18.9
3.54	5.95505266078	12.132391202	18.0874438628	18.9
3.55	6.16916692443	12.132391202	18.3015581265	18.9
3.56	6.16916692443	12.132391202	18.3015581265	18.9
3.57	6.16916692443	12.132391202	18.3015581265	18.9
3.58	5.95505266078	12.132391202	18.0874438628	18.9
3.59	5.95505266078	12.132391202	18.0874438628	18.9
3.6	5.95505266078	12.132391202	18.0874438628	18.9
3.61	5.95505266078	12.132391202	18.0874438628	18.9
3.62	6.16916692443	12.132391202	18.3015581265	18.9
3.63	5.95505266078	12.132391202	18.0874438628	18.9
3.64	5.95505266078	12.132391202	18.0874438628	18.9
3.65	5.95505266078	12.132391202	18.0874438628	18.9
3.66	5.95505266078	12.132391202	18.0874438628	18.9
3.67	5.95505266078	12.132391202	18.0874438628	18.9
3.68	5.95505266078	12.132391202	18.0874438628	18.9
3.69	5.95505266078	12.132391202	18.0874438628	18.9
3.7	5.95505266078	12.132391202	18.0874438628	18.9
3.71	5.95505266078	12.132391202	18.0874438628	18.9
3.72	5.95505266078	12.132391202	18.0874438628	18.9
3.73	5.95505266078	12.132391202	18.0874438628	18.9
3.74	5.95505266078	12.132391202	18.0874438628	18.9
3.75	5.95505266078	12.132391202	18.0874438628	18.9
3.76	5.95505266078	12.132391202	18.0874438628	18.9
3.77	5.95505266078	12.132391202	18.0874438628	18.9
3.78	5.95505266078	12.132391202	18.0874438628	18.9
3.79	5.95505266078	12.132391202	18.0874438628	18.9
3.8	5.95505266078	12.132391202	18.0874438628	18.9
3.81	5.95505266078	11.9177288923	17.8727815531	18.9
3.82	5.74093839712	11.9177288923	17.6586672894	18.9
3.83	5.95505266078	11.9177288923	17.8727815531	18.9
3.84	5.74093839712	12.132391202	17.8733295992	18.9
3.85	5.74093839712	11.9177288923	17.6586672894	18.9
3.86	5.74093839712	12.132391202	17.8733295992	18.9
3.87	5.74093839712	11.9177288923	17.6586672894	18.9
3.88	5.74093839712	11.9177288923	17.6586672894	18.9
3.89	5.95505266078	12.132391202	18.0874438628	18.9
3.9	5.95505266078	12.132391202	18.0874438628	18.9
3.91	5.95505266078	12.132391202	18.0874438628	18.9
3.92	5.95505266078	11.9177288923	17.8727815531	18.9
3.93	5.95505266078	12.132391202	18.0874438628	18.9
3.94	5.74093839712	12.132391202	17.8733295992	18.9
3.95	5.95505266078	11.9177288923	17.8727815531	18.9
3.96	5.95505266078	12.132391202	18.0874438628	18.9
3.97	5.95505266078	12.132391202	18.0874438628	18.9
3.98	5.95505266078	12.132391202	18.0874438628	18.9
3.99	5.95505266078	12.132391202	18.0874438628	18.9
4	5.95505266078	12.132391202	18.0874438628	18.9
4.01	5.95505266078	12.132391202	18.0874438628	18.9
4.02	5.95505266078	12.132391202	18.0874438628	18.9
4.03	5.95505266078	12.3470535118	18.3021061725	18.9
4.04	6.16916692443	12.5617158215	18.7308827459	18.9
4.05	6.16916692443	12.3470535118	18.5162204362	18.9
4.06	6.16916692443	12.3470535118	18.5162204362	18.9
4.07	6.16916692443	12.3470535118	18.5162204362	18.9
4.08	6.16916692443	12.3470535118	18.5162204362	18.9
4.09	6.16916692443	12.3470535118	18.5162204362	18.9
4.1	6.16916692443	12.3470535118	18.5162204362	18.9
4.11	6.16916692443	12.5617158215	18.7308827459	18.9
4.12	6.16916692443	12.3470535118	18.5162204362	18.9
4.13	6.16916692443	12.3470535118	18.5162204362	18.9
4.14	6.16916692443	12.5617158215	18.7308827459	18.9
4.15	6.16916692443	12.5617158215	18.7308827459	18.9
4.16	6.16916692443	12.5617158215	18.7308827459	18.9
4.17	6.16916692443	12.5617158215	18.7308827459	18.9
4.18	6.16916692443	12.5617158215	18.7308827459	18.9
4.19	6.38328118809	12.5617158215	18.9449970096	18.9
4.2	6.38328118809	12.5617158215	18.9449970096	18.9
4.21	6.38328118809	12.5617158215	18.9449970096	18.9
4.22	6.38328118809	12.5617158215	18.9449970096	18.9
4.23	6.38328118809	12.5617158215	18.9449970096	18.9
4.24	6.38328118809	12.5617158215	18.9449970096	18.9
4.25	6.38328118809	12.5617158215	18.9449970096	18.9
4.26	6.38328118809	12.5617158215	18.9449970096	18.9
4.27	6.38328118809	12.5617158215	18.9449970096	18.9
4.28	6.38328118809	12.5617158215	18.9449970096	18.9
4.29	6.38328118809	12.5617158215	18.9449970096	18.9
4.3	6.38328118809	12.5617158215	18.9449970096	18.9
4.31	6.38328118809	12.5617158215	18.9449970096	18.9
4.32	6.38328118809	12.5617158215	18.9449970096	18.9
4.33	6.38328118809	12.5617158215	18.9449970096	18.9
4.34	6.38328118809	12.3470535118	18.7303346999	18.9
4.35	6.38328118809	12.5617158215	18.9449970096	18.9
4.36	6.38328118809	12.5617158215	18.9449970096	18.9
4.37	6.38328118809	12.5617158215	18.9449970096	18.9
4.38	6.38328118809	12.5617158215	18.9449970096	18.9
4.39	6.38328118809	12.3470535118	18.7303346999	18.9
4.4	6.38328118809	12.3470535118	18.7303346999	18.9
4.41	6.38328118809	12.5617158215	18.9449970096	18.9
4.42	6.38328118809	12.5617158215	18.9449970096	18.9
4.43	6.38328118809	12.5617158215	18.9449970096	18.9
4.44	6.38328118809	12.5617158215	18.9449970096	18.9
4.45	6.38328118809	12.5617158215	18.9449970096	18.9
4.46	6.38328118809	12.5617158215	18.9449970096	18.9
4.47	6.38328118809	12.3470535118	18.7303346999	18.9
4.48	6.38328118809	12.3470535118	18.7303346999	18.9
4.49	6.38328118809	12.5617158215	18.9449970096	18.9
4.5	6.38328118809	12.3470535118	18.7303346999	18.9
4.51	6.38328118809	12.3470535118	18.7303346999	18.9
4.52	6.38328118809	12.5617158215	18.9449970096	18.9
4.53	6.38328118809	12.3470535118	18.7303346999	18.9
4.54	6.38328118809	12.3470535118	18.7303346999	18.9
4.55	6.38328118809	12.3470535118	18.7303346999	18.9
4.56	6.38328118809	12.3470535118	18.7303346999	18.9
4.57	6.38328118809	12.3470535118	18.7303346999	18.9
4.58	6.38328118809	12.3470535118	18.7303346999	18.9
4.59	6.38328118809	12.3470535118	18.7303346999	18.9
4.6	6.38328118809	12.3470535118	18.7303346999	18.9
4.61	6.38328118809	12.3470535118	18.7303346999	18.9
4.62	6.38328118809	12.3470535118	18.7303346999	18.9
4.63	6.38328118809	12.3470535118	18.7303346999	18.9
4.64	6.38328118809	12.3470535118	18.7303346999	18.9
4.65	6.38328118809	12.132391202	18.5156723901	18.9
4.66	6.38328118809	12.3470535118	18.7303346999	18.9
4.67	6.38328118809	12.3470535118	18.7303346999	18.9
4.68	6.38328118809	12.132391202	18.5156723901	18.9
4.69	6.38328118809	12.132391202	18.5156723901	18.9
4.7	6.38328118809	12.132391202	18.5156723901	18.9
4.71	6.38328118809	12.132391202	18.5156723901	18.9
4.72	6.38328118809	12.132391202	18.5156723901	18.9
4.73	6.38328118809	12.3470535118	18.7303346999	18.9
4.74	6.38328118809	12.132391202	18.5156723901	18.9
4.75	6.38328118809	12.132391202	18.5156723901	18.9
4.76	6.16916692443	12.132391202	18.3015581265	18.9
4.77	6.38328118809	12.132391202	18.5156723901	18.9
4.78	6.38328118809	12.132391202	18.5156723901	18.9
4.79	6.16916692443	12.3470535118	18.5162204362	18.9
4.8	6.38328118809	12.132391202	18.5156723901	18.9
